W532  6,DEFECT OF TDO BLOWER M1520.13       E198,
W532  7,DEFECT OF TDO BLOWER M1520.14       E199,
W532  8,DEFECT OF TDO BLOWER M1520.15       E200,
W532  9,DEFECT OF TDO BLOWER M1520.16       E201,
W532  A,DEFECT OF TDO BLOWER M1520.17       E202,
W532  B,DEFECT OF TDO BLOWER M1520.18       E203,
W532  C,DEFECT OF TDO BLOWER M1520.19       E204,
W532  D,DEFECT OF TDO BLOWER M1520.20       E205,
W532  E,DEFECT OF TDO BLOWER M1520.21       E206,
W532  F,DEFECT OF TDO BLOWER M1520.22       E207,
,,
W533  0,DEFECT OF TDO BLOWER M1520.23       E208,
W533  1,DEFECT OF TDO BLOWER M1520.24       E209,
W533  2,DEFECT OF TDO BLOWER M1520.25       E210,
W533  3,DEFECT OF TDO BLOWER M1520.26       E211,
W533  4,DEFECT OF TDO BLOWER M1520.27       E212,
W533  5,DEFECT OF TDO BLOWER M1520.28       E213,
W533  6,DEFECT OF TDO BLOWER M1520.29       E214,
W533  7,DEFECT OF TDO BLOWER M1520.30       E215,
W533  8,DEFECT OF TDO BLOWER M1520.31       E216,
W533  9,DEFECT OF TDO BLOWER M1520.32       E217,
W533  A,DEFECT OF TDO BLOWER M1520.33       E218,
W533  B,DEFECT OF TDO BLOWER M1520.34       E219,
W533  C,DEFECT OF TDO BLOWER M1520.35       E220,
W533  D,DEFECT OF TDO BLOWER M1520.36       E221,
W533  E,DEFECT OF TDO BLOWER M1528.03       E222,
W533  F,DEFECT OF TDO BLOWER M1525.01       E223,
,,
W534  0,DEFECT OF TDO BLOWER M1530.01       E224,
W534  1,,
W534  2,,
W534  3,,
W534  4,,
W534  5,,
W534  6,,
W534  7,,
W534  8,,
W534  9,,
W534  A,,
W534  B,,
W534  C,,
W534  D,,
W534  E,,
W534  F,,
,,
W535  0,,
W535  1,,
W535  2,,
W535  3,,
W535  4,,
W535  5,,
W535  6,,
W535  7,,
W535  8,,
W535  9,,
W535  A,,
W535  B,,
W535  C,,
W535  D,,
W535  E,,
W535  F,,
,,
W536  0,DEFECT OF EXHAUST HOOD M1263.01,
W536  1,DEFECT OF CHILL ROLL WATER REMOVAL    M1330.01,
W536  2,DEFECT OF CHILL ROLL AIR KNIFE BLOWER M1330.02,
W536  3,DEFECT OF CHILL ROLL WATER REMOVAL    M1330.03,
W536  4,DEFECT OF CHILL ROLL WATER REMOVAL    M1310.03,
W536  5,DEFECT OF CHILL ROLL HORIZONTAL MOVEMENT M1301.01,
W536  6,DEFECT OF CHILL ROLL BRAKE  Y1301.02,
W536  7,DEFECT OF AUXILIARY WINDER #1 MOTOR   M1360.01,
W536  8,,
W536  9,,
W536  A,DEFECT OF AUXILIARY WINDER #2 MOTOR   M1450.01,
W536  B,,
W536  C,,
W536  D,,
W536  E,DEFECT OF CHAIN TENSION SYSTEM        M1515.01,
W536  F,,
,,
W537  0,DEFECT OF VACUUM ROLL #1  M1812.01,
W537  1,DEFECT OF VACUUM ROLL #2  M1825.01,
W537  2,DEFECT OF OZONE EXHAUST BLOWER #1  M1831.01,
W537  3,DEFECT OF OZONE EXHAUST BLOWER #2  M1831.02,
W537  4,DEFECT OF AUXILIARY WINDER #3,
W537  5,DEFECT OF OZONE EXHAUST BLOWER #3  M1831.03,
W537  6,,
W537  7,,
W537  8,,
W537  9,,
W537  A,,
W537  B,,
W537  C,,
W537  D,,
W537  E,,
W537  F,,
,,
W538  0,DEFECT OF OZONE TREATER #1 BLOWER,
W538  1,DEFECT OF OZONE TREATER #2 BLOWER,
W538  2,DEFECT OF OZONE TREATER #3 BLOWER,
W538  3,DEFECT OF OZONE TREATER #4 BLOWER,
W538  4,,
W538  5,,
W538  6,,
W538  7,,
W538  8,,
W538  9,,
W538  A,,
W538  B,,
W538  C,,
W538  D,,
W538  E,,
W538  F,,
