,FIX-DMACS DIGITAL OUTPUT/INPUT BITS,
,,
W 4979 B,DIAH R359,ALARM H
W 4979 C,DIAL R359,ALARM L
W 4979 D,DIDE R359,MEASURE FAULT
W 4979 E,DIHLD R359,ALL ALARMS
W 4979 F,,
,,
W 4980 0,DIAM R360,AUTO(0) MANU(1) R360
W 4980 1,DILO R360,LOCKED
W 4980 2,DIAC R360,ALARM H+L-
W 4980 3,DIAH R360,ALARM H
W 4980 4,DIAL R360,ALARM L
W 4980 5,DIDE R360,MEASURE FAULT
W 4980 6,DIHLD R360,ALL ALARMS
W 4980 7,,
W 4980 8,DIAM R362,AUTO(0) MANU(1) R361
W 4980 9,DILO R362,LOCKED
W 4980 A,DIAC R362,ALARM H+L-
W 4980 B,DIAH R362,ALARM H
W 4980 C,DIAL R362,ALARM L
W 4980 D,DIDE R362,MEASURE FAULT
W 4980 E,DIHLD R362,ALL ALARMS
W 4980 F,,
,,
W 4981 0,,
W 4981 1,,
W 4981 2,,
W 4981 3,,
W 4981 4,,
W 4981 5,,
W 4981 6,,
W 4981 7,,
W 4981 8,DIAM R200,AUTO(0) MANU(1) R200
W 4981 9,DILO R200,LOCKED
W 4981 A,DIAC R200,ALARM H+L-
W 4981 B,DIAH R200,ALARM H
W 4981 C,DIAL R200,ALARM L
W 4981 D,DIDE R200,MEASURE FAULT
W 4981 E,DIHLD R200,ALL ALARMS
W 4981 F,,
,,
W 4982 0,DIDE T500,"DEFECT MEASURE, T500"
W 4982 1,DIAH T500,ALARM H
W 4982 2,DIAL T500,ALARM L
W 4982 3,DIDE P501,"DEFECT MEASURE, P501"
W 4982 4,DIAH P501,ALARM H
W 4982 5,DIAL P501,ALARM L
W 4982 6,DIDE T502,"DEFECT MEASURE, T502"
W 4982 7,DIAH T502,ALARM H
W 4982 8,DIAL T502,ALARM L
W 4982 9,DIDE P503,"DEFECT MEASURE, P503"
W 4982 A,DIAH P503,ALARM H
W 4982 B,DIAL P503,ALARM L
W 4982 C,DIDE T504,"DEFECT MEASURE, T504"
W 4982 D,DIAH T504,ALARM H
W 4982 E,DIAL T504,ALARM L
W 4982 F,DIDE P505,"DEFECT MEASURE, P505"
W 4983 0,DIAH P505,ALARM H
W 4983 1,DIAL P505,ALARM L
W 4983 2,DIDE T506,"DEFECT MEASURE, T506"
W 4983 3,DIAH T506,ALARM H
W 4983 4,DIAL T506,ALARM L
W 4983 5,DIDE P507,"DEFECT MEASURE, P507"
W 4983 6,DIAH P507,ALARM H
W 4983 7,DIAL P507,ALARM L
W 4983 8,DIDE T510,"DEFECT MEASURE, T510"
W 4983 9,DIAH T510,ALARM H
W 4983 A,DIAL T510,ALARM L
W 4983 B,DIDE P511,"DEFECT MEASURE, P511"
W 4983 C,DIAH P511,ALARM H
W 4983 D,DIAL P511,ALARM L
W 4983 E,DIDE P512,"DEFECT MEASURE, P512"
W 4983 F,DIAH P512,ALARM H
W 4984 0,DIAL P512,ALARM L
W 4984 1,DIDE T513,"DEFECT MEASURE, T513"
W 4984 2,DIAH T513,ALARM H
W 4984 3,DIAL T513,ALARM L
W 4984 4,DIDE P514,"DEFECT MEASURE, P514"
W 4984 5,DIAH P514,ALARM H
W 4984 6,DIAL P514,ALARM L
W 4984 7,DIDE T515,"DEFECT MEASURE, T515"
W 4984 8,DIAH T515,ALARM H
W 4984 9,DIAL T515,ALARM L
W 4984 A,DIDE P516,"DEFECT MEASURE, P516"
W 4984 B,DIAH P516,ALARM H
W 4984 C,DIAL P516,ALARM L
W 4984 D,,
W 4984 E,,
W 4984 F,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
